,img,0,1,2,3,4,total,0_pct,1_pct,2_pct,3_pct,4_pct,useful_pct
60,N-33-139-D-c-1-3_patch_1_29.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
61,M-34-32-B-b-1-3_patch_7_29.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
62,M-34-32-B-b-1-3_patch_7_28.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
63,M-34-32-B-b-1-3_patch_7_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
64,M-34-32-B-b-1-3_patch_7_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
65,M-34-32-B-b-1-3_patch_7_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
66,M-34-32-B-b-1-3_patch_7_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
67,M-34-32-B-b-1-3_patch_9_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
68,M-34-32-B-b-1-3_patch_9_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
69,M-34-32-B-b-1-3_patch_9_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
70,N-33-139-C-d-2-2_patch_18_34.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
71,M-34-51-C-b-2-1_patch_2_29.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
72,M-34-51-C-b-2-1_patch_2_28.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
73,N-33-139-C-d-2-2_patch_13_25.tif,0.0,0.0,184641.0,0.0,11967.0,196608,0.0,0.0,0.9391326904296875,0.0,0.0608673095703125,1.0
74,N-33-139-C-d-2-2_patch_13_26.tif,0.0,0.0,184635.0,0.0,11973.0,196608,0.0,0.0,0.9391021728515625,0.0,0.0608978271484375,1.0
75,N-33-139-C-d-2-2_patch_13_27.tif,0.0,0.0,181758.0,0.0,14850.0,196608,0.0,0.0,0.924468994140625,0.0,0.075531005859375,1.0
76,N-33-139-C-d-2-2_patch_13_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
77,N-33-139-C-d-2-2_patch_18_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
78,N-33-139-C-d-2-2_patch_18_27.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
79,N-33-139-C-d-2-2_patch_23_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
80,M-34-32-B-b-1-3_patch_9_27.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
81,N-33-139-C-d-2-2_patch_24_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
82,N-33-139-C-d-2-2_patch_27_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
83,N-33-139-C-d-2-2_patch_28_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
84,N-33-139-C-d-2-2_patch_3_30.tif,0.0,0.0,184656.0,0.0,11952.0,196608,0.0,0.0,0.939208984375,0.0,0.060791015625,1.0
85,N-33-139-C-d-2-2_patch_9_0.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
86,N-33-139-C-d-2-2_patch_9_2.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
87,N-33-139-C-d-2-2_patch_9_3.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
88,N-33-139-D-c-1-3_patch_10_33.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
89,M-34-51-C-d-4-1_patch_10_25.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
90,M-34-51-C-d-4-1_patch_10_26.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
91,M-34-51-C-d-4-1_patch_10_8.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
92,M-34-51-C-d-4-1_patch_13_25.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
93,M-34-51-C-d-4-1_patch_14_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
94,M-34-51-C-d-4-1_patch_14_8.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
95,M-34-51-C-d-4-1_patch_14_7.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
96,M-34-51-C-d-4-1_patch_14_22.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
97,M-34-51-C-d-4-1_patch_14_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
98,M-34-51-C-d-4-1_patch_14_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
99,M-34-51-C-d-4-1_patch_14_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
100,M-34-51-C-d-4-1_patch_14_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
101,M-34-51-C-d-4-1_patch_14_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
102,M-34-51-C-d-4-1_patch_14_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
103,M-34-51-C-d-4-1_patch_14_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
104,M-34-51-C-d-4-1_patch_14_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
105,M-34-51-C-d-4-1_patch_14_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
106,M-34-51-C-d-4-1_patch_14_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
107,M-34-51-C-d-4-1_patch_14_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
108,M-34-51-C-d-4-1_patch_13_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
109,M-34-51-C-d-4-1_patch_13_8.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
110,N-33-104-A-c-1-1_patch_8_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
111,N-33-104-A-c-1-1_patch_9_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
112,M-34-51-C-d-4-1_patch_15_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
113,M-34-51-C-d-4-1_patch_15_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
114,M-34-51-C-d-4-1_patch_15_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
115,N-33-104-A-c-1-1_patch_4_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
116,M-34-51-C-d-4-1_patch_16_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
117,M-34-51-C-d-4-1_patch_16_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
118,M-34-51-C-d-4-1_patch_16_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
119,M-34-51-C-d-4-1_patch_16_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
120,M-34-51-C-d-4-1_patch_15_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
121,M-34-51-C-d-4-1_patch_15_8.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
122,M-34-51-C-d-4-1_patch_15_7.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
123,N-33-104-A-c-1-1_patch_4_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
124,N-33-104-A-c-1-1_patch_4_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
125,M-34-51-C-d-4-1_patch_15_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
126,M-34-51-C-d-4-1_patch_15_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
127,M-34-51-C-d-4-1_patch_15_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
128,M-34-51-C-d-4-1_patch_15_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
129,M-34-51-C-d-4-1_patch_15_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
130,M-34-51-C-d-4-1_patch_15_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
131,M-34-51-C-d-4-1_patch_15_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
132,M-34-51-C-d-4-1_patch_15_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
133,M-34-51-C-d-4-1_patch_15_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
134,N-33-119-C-c-3-3_patch_11_1.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
135,M-34-51-C-d-4-1_patch_13_24.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
136,M-34-51-C-d-4-1_patch_10_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
137,M-34-51-C-d-4-1_patch_13_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
138,M-34-51-C-d-4-1_patch_12_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
139,M-34-51-C-d-4-1_patch_11_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
140,M-34-51-C-d-4-1_patch_11_8.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
141,N-33-130-A-d-4-4_patch_14_24.tif,0.0,162069.0,0.0,0.0,34539.0,196608,0.0,0.8243255615234375,0.0,0.0,0.1756744384765625,1.0
142,M-34-51-C-d-4-1_patch_11_27.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
143,M-34-51-C-d-4-1_patch_11_26.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
144,M-34-51-C-d-4-1_patch_11_25.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
145,M-34-51-C-d-4-1_patch_11_24.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
146,M-34-51-C-d-4-1_patch_11_23.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
147,M-34-51-C-d-4-1_patch_11_22.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
148,M-34-51-C-d-4-1_patch_11_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
149,M-34-51-C-d-4-1_patch_11_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
150,M-34-51-C-d-4-1_patch_11_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
151,M-34-51-C-d-4-1_patch_11_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
152,M-34-51-C-d-4-1_patch_11_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
153,M-34-51-C-d-4-1_patch_11_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
154,M-34-51-C-d-4-1_patch_11_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
155,M-34-51-C-d-4-1_patch_11_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
156,M-34-51-C-d-4-1_patch_11_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
157,M-34-51-C-d-4-1_patch_12_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
158,M-34-51-C-d-4-1_patch_12_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
159,M-34-51-C-d-4-1_patch_12_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
160,M-34-51-C-d-4-1_patch_12_26.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
161,M-34-51-C-d-4-1_patch_13_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
162,M-34-51-C-d-4-1_patch_13_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
163,M-34-51-C-d-4-1_patch_13_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
164,M-34-51-C-d-4-1_patch_13_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
165,M-34-51-C-d-4-1_patch_13_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
166,M-34-51-C-d-4-1_patch_13_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
167,M-34-51-C-d-4-1_patch_12_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
168,M-34-51-C-d-4-1_patch_12_8.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
169,M-34-51-C-d-4-1_patch_12_25.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
170,M-34-51-C-d-4-1_patch_12_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
171,M-34-51-C-d-4-1_patch_12_24.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
172,M-34-51-C-d-4-1_patch_12_23.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
173,M-34-51-C-d-4-1_patch_12_22.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
174,M-34-51-C-d-4-1_patch_12_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
175,M-34-51-C-d-4-1_patch_12_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
176,M-34-51-C-d-4-1_patch_12_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
177,M-34-51-C-d-4-1_patch_12_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
178,M-34-51-C-d-4-1_patch_12_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
179,M-34-32-B-b-1-3_patch_7_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
180,M-34-32-B-b-1-3_patch_7_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
181,M-34-32-B-b-1-3_patch_6_30.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
182,M-34-32-B-a-4-3_patch_7_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
183,M-34-32-B-b-1-3_patch_11_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
184,M-34-32-B-b-1-3_patch_11_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
185,N-33-60-D-d-1-2_patch_12_3.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
186,M-34-32-B-b-1-3_patch_10_26.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
