,img,0,1,2,3,4,total,0_pct,1_pct,2_pct,3_pct,4_pct,useful_pct
79,M-34-51-C-d-4-1_patch_10_25.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
80,M-34-51-C-d-4-1_patch_10_23.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
81,M-34-51-C-d-4-1_patch_11_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
82,M-34-51-C-d-4-1_patch_10_22.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
83,M-34-51-C-d-4-1_patch_10_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
84,M-34-51-C-d-4-1_patch_10_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
85,M-34-51-C-d-4-1_patch_10_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
86,M-34-51-C-d-4-1_patch_10_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
87,M-34-51-C-d-4-1_patch_10_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
88,M-34-51-C-d-4-1_patch_10_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
89,M-34-51-C-d-4-1_patch_10_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
90,M-34-51-C-d-4-1_patch_10_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
91,M-34-51-C-d-4-1_patch_10_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
92,M-34-51-C-d-4-1_patch_10_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
93,M-34-51-C-d-4-1_patch_10_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
94,M-34-51-C-d-4-1_patch_10_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
95,M-34-51-C-d-4-1_patch_11_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
96,M-34-51-C-d-4-1_patch_11_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
97,M-34-51-C-d-4-1_patch_12_25.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
98,M-34-51-C-d-4-1_patch_12_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
99,M-34-51-C-d-4-1_patch_12_24.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
100,M-34-51-C-d-4-1_patch_12_23.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
101,M-34-51-C-d-4-1_patch_12_22.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
102,M-34-51-C-d-4-1_patch_12_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
103,M-34-51-C-d-4-1_patch_12_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
104,M-34-51-C-d-4-1_patch_12_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
105,M-34-51-C-d-4-1_patch_12_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
106,M-34-51-C-d-4-1_patch_12_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
107,M-34-51-C-d-4-1_patch_12_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
108,M-34-51-C-d-4-1_patch_12_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
109,M-34-51-C-d-4-1_patch_12_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
110,M-34-51-C-d-4-1_patch_12_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
111,M-34-51-C-d-4-1_patch_12_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
112,M-34-51-C-d-4-1_patch_12_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
113,M-34-51-C-d-4-1_patch_11_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
114,M-34-51-C-d-4-1_patch_11_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
115,M-34-51-C-d-4-1_patch_11_8.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
116,N-33-96-D-d-1-1_patch_15_14.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
117,N-33-96-D-d-1-1_patch_15_2.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
118,N-33-96-D-d-1-1_patch_15_3.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
119,N-33-96-D-d-1-1_patch_15_4.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
120,M-34-51-C-d-4-1_patch_11_27.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
121,M-34-51-C-d-4-1_patch_11_26.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
122,M-34-51-C-d-4-1_patch_11_25.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
123,M-34-51-C-d-4-1_patch_11_24.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
124,M-34-51-C-d-4-1_patch_11_23.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
125,M-34-51-C-d-4-1_patch_11_22.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
126,M-34-51-C-d-4-1_patch_11_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
127,M-34-51-C-d-4-1_patch_16_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
128,M-34-51-C-d-4-1_patch_16_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
129,N-33-96-D-d-1-1_patch_16_10.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
130,M-34-51-C-d-4-1_patch_16_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
131,M-34-51-C-d-4-1_patch_20_9.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
132,M-34-51-C-d-4-1_patch_20_8.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
133,M-34-51-C-d-4-1_patch_20_7.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
134,M-34-51-C-d-4-1_patch_20_6.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
135,M-34-51-C-d-4-1_patch_20_5.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
136,M-34-51-C-d-4-1_patch_20_4.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
137,N-33-96-D-d-1-1_patch_11_14.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
138,N-33-96-D-d-1-1_patch_11_15.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
139,N-33-96-D-d-1-1_patch_11_2.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
140,M-34-51-C-d-4-1_patch_20_11.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
141,M-34-51-C-d-4-1_patch_20_10.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
142,N-33-96-D-d-1-1_patch_11_3.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
143,N-33-96-D-d-1-1_patch_11_4.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
144,N-33-96-D-d-1-1_patch_12_0.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
145,N-33-96-D-d-1-1_patch_12_1.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
146,M-34-51-C-d-4-1_patch_1_25.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
147,M-34-51-C-d-4-1_patch_1_24.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
148,M-34-51-C-d-4-1_patch_1_23.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
149,M-34-51-C-d-4-1_patch_1_22.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
150,M-34-51-C-d-4-1_patch_1_21.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
151,M-34-51-C-d-4-1_patch_1_20.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
152,M-34-51-C-d-4-1_patch_1_19.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
153,M-34-51-C-d-4-1_patch_1_18.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
154,M-34-51-C-d-4-1_patch_1_17.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
155,M-34-51-C-d-4-1_patch_1_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
156,M-34-51-C-d-4-1_patch_1_15.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
157,M-34-51-C-d-4-1_patch_1_14.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
158,M-34-51-C-d-4-1_patch_1_13.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
159,M-34-51-C-d-4-1_patch_1_12.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
160,N-33-96-D-d-1-1_patch_11_13.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
161,N-33-96-D-d-1-1_patch_11_12.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
162,M-34-51-C-d-4-1_patch_21_5.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
163,N-33-96-D-d-1-1_patch_0_3.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
164,N-33-60-D-d-1-2_patch_7_2.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
165,N-33-60-D-d-1-2_patch_7_3.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
166,N-33-60-D-d-1-2_patch_8_12.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
167,N-33-60-D-d-1-2_patch_8_13.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
168,N-33-60-D-d-1-2_patch_8_14.tif,0.0,0.0,194706.0,0.0,1902.0,196608,0.0,0.0,0.990325927734375,0.0,0.009674072265625,1.0
169,N-33-60-D-d-1-2_patch_8_15.tif,0.0,0.0,189519.0,0.0,7089.0,196608,0.0,0.0,0.9639434814453125,0.0,0.0360565185546875,1.0
170,N-33-60-D-d-1-2_patch_9_11.tif,0.0,0.0,189636.0,0.0,6972.0,196608,0.0,0.0,0.96453857421875,0.0,0.03546142578125,1.0
171,N-33-60-D-d-1-2_patch_9_12.tif,0.0,0.0,187458.0,0.0,9150.0,196608,0.0,0.0,0.953460693359375,0.0,0.046539306640625,1.0
172,M-34-51-C-d-4-1_patch_24_16.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
173,N-33-60-D-d-1-2_patch_9_15.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
174,N-33-96-D-d-1-1_patch_0_14.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
175,N-33-96-D-d-1-1_patch_0_15.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
176,N-33-96-D-d-1-1_patch_0_2.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
177,N-33-96-D-d-1-1_patch_0_5.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
178,M-34-51-C-d-4-1_patch_21_7.tif,0.0,0.0,0.0,196608.0,0.0,196608,0.0,0.0,0.0,1.0,0.0,1.0
179,N-33-96-D-d-1-1_patch_0_6.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
180,N-33-96-D-d-1-1_patch_0_9.tif,0.0,0.0,678.0,195930.0,0.0,196608,0.0,0.0,0.003448486328125,0.996551513671875,0.0,1.0
181,N-33-96-D-d-1-1_patch_10_11.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
182,N-33-96-D-d-1-1_patch_10_12.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
183,N-33-96-D-d-1-1_patch_10_13.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
184,N-33-96-D-d-1-1_patch_10_14.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
185,N-33-96-D-d-1-1_patch_10_15.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
186,N-33-96-D-d-1-1_patch_10_2.tif,0.0,0.0,196608.0,0.0,0.0,196608,0.0,0.0,1.0,0.0,0.0,1.0
